it,T,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
44,0.0003136842567304561,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
45,0.0002666316182208877,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
46,0.00022663687548775453,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
47,0.00019264134416459134,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
48,0.00016374514253990265,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
49,0.00013918337115891724,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
50,0.00011830586548507965,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
51,0.0001005599856623177,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
52,8.547598781297004e-05,76,25,49,53,84,99,76,97,52,79,60,64,90,94,95,47,20,43,41,35,33
